tiempo,voltaje
2.28,0.018000000000000002
2.3,0.026000000000000002
2.32,0.027999999999999997
2.34,0.032
2.36,0.034
2.38,0.038
2.4,0.038
2.42,0.04
2.44,0.042
2.46,0.042
2.48,0.046
2.5,0.044000000000000004
2.52,0.044000000000000004
2.54,0.048
2.56,0.046
2.58,0.05
2.6,0.052000000000000005
2.62,0.052000000000000005
2.64,0.052000000000000005
2.66,0.052000000000000005
2.68,0.054000000000000006
2.7,0.054000000000000006
2.72,0.054000000000000006
2.74,0.055999999999999994
2.76,0.057999999999999996
2.78,-0.034
2.8,-0.044000000000000004
2.82,-0.048
2.84,-0.05
2.86,-0.052000000000000005
2.88,-0.052000000000000005
2.9,-0.055999999999999994
2.92,-0.057999999999999996
2.94,-0.057999999999999996
2.96,-0.06
2.98,-0.057999999999999996
3.0,-0.06
3.02,-0.062
3.04,-0.062
3.06,-0.064
3.08,-0.064
3.1,-0.068
3.12,-0.068
3.14,-0.068
3.16,-0.07
3.18,-0.07
3.2,-0.07200000000000001
3.22,-0.07400000000000001
3.24,-0.07200000000000001
3.26,-0.07200000000000001
3.28,0.02
3.3,0.026000000000000002
3.32,0.027999999999999997
3.34,0.034
3.36,0.034
3.38,0.038
3.4,0.038
3.42,0.04
3.44,0.042
3.46,0.044000000000000004
3.48,0.044000000000000004
3.5,0.046
3.52,0.046
3.54,0.048
3.56,0.05
3.58,0.05
3.6,0.05
3.62,0.052000000000000005
3.64,0.052000000000000005
3.66,0.052000000000000005
3.68,0.055999999999999994
3.7,0.054000000000000006
3.72,0.055999999999999994
3.74,0.055999999999999994
3.76,0.057999999999999996
3.78,-0.04
3.8,-0.044000000000000004
3.82,-0.046
3.84,-0.05
3.86,-0.052000000000000005
3.88,-0.055999999999999994
3.9,-0.055999999999999994
3.92,-0.057999999999999996
3.94,-0.057999999999999996
3.96,-0.06
3.98,-0.062
4.0,-0.06
4.02,-0.062
4.04,-0.062
4.06,-0.064
4.08,-0.066
4.1,-0.064
4.12,-0.066
4.14,-0.066
4.16,-0.07
4.18,-0.07
4.2,-0.07
4.22,-0.07400000000000001
4.24,-0.07200000000000001
4.26,-0.07400000000000001
4.28,0.022000000000000002
4.3,0.026000000000000002
4.32,0.032
4.34,0.034
4.36,0.036000000000000004
4.38,0.04
4.4,0.04
4.42,0.04
4.44,0.042
4.46,0.044000000000000004
4.48,0.046
4.5,0.046
4.52,0.048
4.54,0.048
4.56,0.05
4.58,0.05
4.6,0.05
4.62,0.05
4.64,0.052000000000000005
4.66,0.054000000000000006
4.68,0.055999999999999994
4.7,0.055999999999999994
4.72,0.055999999999999994
4.74,0.057999999999999996
4.76,0.057999999999999996
4.78,-0.038
4.8,-0.042
4.82,-0.048
4.84,-0.05
4.86,-0.05
4.88,-0.054000000000000006
4.9,-0.054000000000000006
4.92,-0.055999999999999994
4.94,-0.06
4.96,-0.057999999999999996
4.98,-0.062
5.0,-0.06
5.02,-0.062
