tiempo,voltaje
2.08,1.72
2.1,1.8
2.12,1.84
2.14,1.8
2.16,1.76
2.18,1.76
2.2,1.84
2.22,1.8
2.24,1.8
2.26,1.72
2.28,1.8
2.3,1.8
2.32,1.84
2.34,1.76
2.36,1.76
2.38,1.76
2.4,1.8
2.42,1.84
2.44,1.8
2.46,1.8
2.48,1.8
2.5,1.76
2.52,1.76
2.54,1.76
2.56,1.76
2.58,-1.6
2.6,-1.68
2.62,-1.68
2.64,-1.68
2.66,-1.72
2.68,-1.76
2.7,-1.76
2.72,-1.72
2.74,-1.72
2.76,-1.76
2.78,-1.68
2.8,-1.72
2.82,-1.68
2.84,-1.72
2.86,-1.72
2.88,-1.72
2.9,-1.68
2.92,-1.68
2.94,-1.68
2.96,-1.72
2.98,-1.68
3.0,-1.68
3.02,-1.68
3.04,-1.72
3.06,-1.72
3.08,1.68
3.1,1.8
3.12,1.8
3.14,1.8
3.16,1.8
3.18,1.8
3.2,1.8
3.22,1.84
3.24,1.8
3.26,1.76
3.28,1.8
3.3,1.84
3.32,1.8
3.34,1.84
3.36,1.76
3.38,1.72
3.4,1.8
3.42,1.8
3.44,1.76
3.46,1.8
3.48,1.76
3.5,1.8
3.52,1.8
3.54,1.72
3.56,1.76
3.58,-1.68
3.6,-1.72
3.62,-1.68
3.64,-1.72
3.66,-1.72
3.68,-1.76
3.7,-1.64
3.72,-1.68
3.74,-1.72
3.76,-1.8
3.78,-1.68
3.8,-1.68
3.82,-1.68
3.84,-1.68
3.86,-1.76
3.88,-1.72
3.9,-1.64
3.92,-1.68
3.94,-1.72
3.96,-1.68
3.98,-1.68
4.0,-1.72
4.02,-1.72
4.04,-1.72
4.06,-1.68
4.08,1.72
4.1,1.84
4.12,1.88
4.14,1.8
4.16,1.68
4.18,1.84
4.2,1.84
4.22,1.8
4.24,1.8
4.26,1.76
4.28,1.8
4.3,1.84
4.32,1.92
4.34,1.76
4.36,1.72
4.38,1.8
4.4,1.76
4.42,1.84
4.44,1.76
4.46,1.72
4.48,1.76
4.5,1.76
4.52,1.8
4.54,1.72
4.56,1.76
4.58,-1.68
4.6,-1.68
4.62,-1.72
4.64,-1.76
4.66,-1.76
4.68,-1.72
4.7,-1.72
4.72,-1.72
4.74,-1.72
4.76,-1.72
4.78,-1.68
4.8,-1.68
4.82,-1.72
4.84,-1.72
4.86,-1.72
4.88,-1.72
4.9,-1.68
4.92,-1.68
4.94,-1.68
4.96,-1.72
4.98,-1.64
5.0,-1.68
5.02,-1.68
5.04,-1.68
5.06,-1.72
5.08,1.72
5.1,1.76
5.12,1.84
5.14,1.8
5.16,1.8
5.18,1.76
5.2,1.84
5.22,1.84
5.24,1.8
5.26,1.76
5.28,1.76
5.3,1.8
5.32,1.84
5.34,1.76
5.36,1.76
5.38,1.76
5.4,1.84
5.42,1.8
5.44,1.76
5.46,1.76
5.48,1.72
5.5,1.76
5.52,1.8
5.54,1.76
5.56,1.76
5.58,-1.76
5.6,-1.68
5.62,-1.72
5.64,-1.72
5.66,-1.72
5.68,-1.76
5.7,-1.72
5.72,-1.72
5.74,-1.76
5.76,-1.76
5.78,-1.72
5.8,-1.68
5.82,-1.72
5.84,-1.68
5.86,-1.72
5.88,-1.72
5.9,-1.68
5.92,-1.72
5.94,-1.72
5.96,-1.72
5.98,-1.68
6.0,-1.68
6.02,-1.68
6.04,-1.68
6.06,-1.68
6.08,1.72
6.1,1.8
6.12,1.84
6.14,1.84
6.16,1.76
6.18,1.84
6.2,1.84
6.22,1.84
6.24,1.8
6.26,1.8
6.28,1.8
6.3,1.76
6.32,1.76
6.34,1.76
6.36,1.76
6.38,1.8
6.4,1.76
6.42,1.76
6.44,1.8
6.46,1.72
6.48,1.76
6.5,1.72
6.52,1.8
6.54,1.76
6.56,1.76
6.58,-1.68
6.6,-1.72
6.62,-1.72
6.64,-1.68
6.66,-1.76
6.68,-1.68
6.7,-1.68
6.72,-1.68
6.74,-1.68
6.76,-1.72
6.78,-1.76
6.8,-1.68
6.82,-1.72
6.84,-1.68
6.86,-1.72
6.88,-1.68
6.9,-1.72
6.92,-1.68
6.94,-1.68
6.96,-1.72
6.98,-1.68
7.0,-1.72
7.02,-1.68
7.04,-1.68
7.06,-1.72
7.08,1.72
7.1,1.84
7.12,1.8
7.14,1.76
7.16,1.76
7.18,1.76
7.2,1.84
7.22,1.84
7.24,1.76
7.26,1.8
7.28,1.76
7.3,1.8
7.32,1.84
7.34,1.84
7.36,1.76
7.38,1.76
7.4,1.8
7.42,1.8
7.44,1.76
7.46,1.76
7.48,1.8
7.5,1.76
7.52,1.8
7.54,1.8
7.56,1.76
7.58,-1.68
7.6,-1.72
7.62,-1.72
7.64,-1.72
7.66,-1.72
7.68,-1.76
7.7,-1.72
7.72,-1.72
7.74,-1.68
7.76,-1.76
7.78,-1.8
7.8,-1.68
7.82,-1.68
7.84,-1.68
7.86,-1.72
7.88,-1.72
7.9,-1.72
7.92,-1.72
7.94,-1.68
7.96,-1.68
7.98,-1.72
8.0,-1.64
8.02,-1.68
8.04,-1.68
8.06,-1.72
8.08,1.76
8.1,1.8
8.12,1.84
8.14,1.8
8.16,1.8
8.18,1.8
8.2,1.84
8.22,1.84
8.24,1.8
8.26,1.84
8.28,1.8
8.3,1.8
8.32,1.8
8.34,1.76
8.36,1.76
8.38,1.72
8.4,1.8
8.42,1.8
8.44,1.8
8.46,1.72
8.48,1.72
8.5,1.76
8.52,1.76
8.54,1.76
8.56,1.76
8.58,-1.68
8.6,-1.72
8.62,-1.68
8.64,-1.72
8.66,-1.76
8.68,-1.76
8.7,-1.76
8.72,-1.68
8.74,-1.68
8.76,-1.76
8.78,-1.72
8.8,-1.68
8.82,-1.68
8.84,-1.68
8.86,-1.76
8.88,-1.72
8.9,-1.68
8.92,-1.68
8.94,-1.68
8.96,-1.72
8.98,-1.68
9.0,-1.72
9.02,-1.68
9.04,-1.64
9.06,-1.72
9.08,1.72
9.1,1.76
9.12,1.8
9.14,1.84
9.16,1.76
9.18,1.76
9.2,1.8
9.22,1.84
9.24,1.84
9.26,1.8
9.28,1.76
9.3,1.76
9.32,1.84
9.34,1.8
9.36,1.8
9.38,1.76
9.4,1.76
9.42,1.8
9.44,1.76
9.46,1.76
9.48,1.76
9.5,1.8
9.52,1.8
9.54,1.76
9.56,1.72
9.58,-1.72
9.6,-1.76
9.62,-1.72
9.64,-1.68
9.66,-1.72
9.68,-1.76
9.7,-1.72
9.72,-1.72
9.74,-1.68
9.76,-1.68
9.78,-1.68
9.8,-1.68
9.82,-1.72
9.84,-1.68
9.86,-1.72
9.88,-1.6
9.9,-1.72
9.92,-1.76
9.94,-1.68
9.96,-1.64
9.98,-1.64
10.0,-1.72
10.02,-1.68
10.04,-1.68
10.06,-1.68
10.08,1.76
10.1,1.84
10.12,1.8
10.14,1.84
10.16,1.76
10.18,1.76
10.2,1.8
10.22,1.84
10.24,1.8
10.26,1.8
10.28,1.76
10.3,1.8
10.32,1.84
10.34,1.84
10.36,1.8
10.38,1.76
10.4,1.8
10.42,1.84
10.44,1.8
10.46,1.8
10.48,1.76
10.5,1.8
10.52,1.8
10.54,1.76
10.56,1.76
10.58,-1.68
10.6,-1.68
10.62,-1.72
10.64,-1.76
10.66,-1.76
10.68,-1.68
10.7,-1.72
10.72,-1.68
10.74,-1.68
10.76,-1.76
10.78,-1.76
10.8,-1.68
10.82,-1.72
10.84,-1.68
10.86,-1.72
10.88,-1.8
10.9,-1.72
10.92,-1.68
10.94,-1.68
10.96,-1.72
10.98,-1.72
11.0,-1.64
11.02,-1.68
11.04,-1.68
11.06,-1.68
11.08,1.8
11.1,1.8
11.12,1.84
11.14,1.84
11.16,1.8
11.18,1.8
11.2,1.8
11.22,1.84
11.24,1.76
11.26,1.8
11.28,1.76
11.3,1.76
11.32,1.8
11.34,1.8
11.36,1.76
11.38,1.76
11.4,1.84
11.42,1.8
11.44,1.76
11.46,1.72
11.48,1.72
11.5,1.8
11.52,1.8
11.54,1.8
11.56,1.8
11.58,-1.68
11.6,-1.76
11.62,-1.72
11.64,-1.72
11.66,-1.76
11.68,-1.76
11.7,-1.72
11.72,-1.68
11.74,-1.68
11.76,-1.72
11.78,-1.76
11.8,-1.76
11.82,-1.72
11.84,-1.72
11.86,-1.72
11.88,-1.68
11.9,-1.64
11.92,-1.68
11.94,-1.68
11.96,-1.68
11.98,-1.68
12.0,-1.68
12.02,-1.68
12.04,-1.64
12.06,-1.76
12.08,1.72
12.1,1.84
12.12,1.84
12.14,1.8
12.16,1.8
12.18,1.8
12.2,1.84
12.22,1.84
12.24,1.8
12.26,1.72
12.28,1.76
12.3,1.76
12.32,1.8
12.34,1.8
12.36,1.72
12.38,1.8
12.4,1.76
12.42,1.8
12.44,1.8
12.46,1.8
12.48,1.76
12.5,1.8
12.52,1.8
12.54,1.72
12.56,1.72
12.58,-1.72
12.6,-1.76
12.62,-1.68
12.64,-1.68
12.66,-1.76
12.68,-1.76
12.7,-1.68
12.72,-1.72
12.74,-1.68
12.76,-1.76
12.78,-1.72
12.8,-1.72
12.82,-1.68
12.84,-1.72
12.86,-1.72
12.88,-1.68
12.9,-1.72
12.92,-1.68
12.94,-1.68
12.96,-1.72
12.98,-1.68
13.0,-1.68
13.02,-1.68
13.04,-1.72
13.06,-1.72
13.08,1.8
13.1,1.8
13.12,1.8
13.14,1.8
13.16,1.8
13.18,1.76
13.2,1.8
13.22,1.8
13.24,1.8
13.26,1.8
13.28,1.8
13.3,1.8
13.32,1.8
13.34,1.76
13.36,1.8
13.38,1.8
13.4,1.76
13.42,1.8
13.44,1.8
13.46,1.76
13.48,1.76
13.5,1.76
13.52,1.72
13.54,1.76
13.56,1.76
13.58,-1.72
13.6,-1.68
13.62,-1.68
13.64,-1.72
13.66,-1.76
13.68,-1.68
13.7,-1.68
13.72,-1.72
13.74,-1.76
13.76,-1.72
13.78,-1.72
13.8,-1.72
13.82,-1.64
13.84,-1.68
13.86,-1.72
13.88,-1.72
13.9,-1.76
13.92,-1.68
13.94,-1.68
13.96,-1.72
13.98,-1.72
14.0,-1.68
